date,Open,High,Low,Close,Volume,Average,BarCount
2024-10-21 15:00:00-04:00,582.38,583.73,582.18,583.69,1133497.0,583.001,5762
2024-10-22 09:30:00-04:00,581.09,581.47,580.38,581.29,704269.0,580.966,3619
2024-10-22 10:00:00-04:00,581.34,582.22,581.02,581.99,626809.0,581.643,3742
2024-10-22 11:00:00-04:00,581.99,582.49,581.55,582.03,286513.0,582.111,1785
2024-10-22 12:00:00-04:00,582.01,582.65,581.57,582.55,278003.0,582.049,1731
2024-10-22 13:00:00-04:00,582.57,583.98,582.28,583.98,354304.0,583.246,1986
2024-10-22 14:00:00-04:00,583.93,584.5,582.87,583.05,464361.0,583.725,2399
2024-10-22 15:00:00-04:00,582.95,584.25,582.9,583.32,1101555.0,583.697,6578
2024-10-23 09:30:00-04:00,581.26,581.7,580.98,581.3,497030.0,581.342,2364
2024-10-23 10:00:00-04:00,581.3,581.63,580.1,580.52,596845.0,580.792,3419
2024-10-23 11:00:00-04:00,580.49,580.73,578.78,579.84,770058.0,579.443,4296
2024-10-23 12:00:00-04:00,579.8,579.8,577.64,578.19,571632.0,578.458,3297
2024-10-23 13:00:00-04:00,578.14,578.14,575.88,575.97,731121.0,576.742,4292
2024-10-23 14:00:00-04:00,575.96,577.23,574.42,577.18,1127174.0,575.919,5794
2024-10-23 15:00:00-04:00,577.1,578.13,576.69,577.92,1824975.0,577.644,9173
2024-10-24 09:30:00-04:00,579.98,580.06,578.62,579.34,910512.0,579.336,4073
2024-10-24 10:00:00-04:00,579.37,579.92,578.55,578.78,509344.0,579.275,3295
2024-10-24 11:00:00-04:00,578.82,579.34,577.04,578.03,422066.0,578.303,2241
2024-10-24 12:00:00-04:00,578.07,578.98,576.57,578.84,423940.0,577.7,2609
2024-10-24 13:00:00-04:00,578.83,579.56,578.42,578.49,301012.0,579.058,1949
2024-10-24 14:00:00-04:00,578.49,579.36,578.1,578.83,367341.0,578.73,2165
2024-10-24 15:00:00-04:00,578.77,579.88,578.28,579.18,1119338.0,579.298,5588
2024-10-25 09:30:00-04:00,581.55,583.49,581.47,583.3,855547.0,582.339,4042
2024-10-25 10:00:00-04:00,583.3,584.46,583.0,583.49,795457.0,583.857,5055
2024-10-25 11:00:00-04:00,583.48,583.83,581.71,582.17,561140.0,582.62,3209
2024-10-25 12:00:00-04:00,582.16,582.8,581.82,582.03,336768.0,582.202,1903
2024-10-25 13:00:00-04:00,582.0,582.01,578.54,579.23,683706.0,580.178,3896
2024-10-25 14:00:00-04:00,579.25,580.52,578.11,580.22,531624.0,579.333,2999
2024-10-25 15:00:00-04:00,580.19,580.24,578.54,579.01,1530207.0,579.153,7446
2024-10-28 09:30:00-04:00,582.55,582.63,581.35,581.49,789331.0,582.098,3808
2024-10-28 10:00:00-04:00,581.52,582.49,581.24,581.91,521147.0,581.928,3419
2024-10-28 11:00:00-04:00,581.97,582.05,580.68,580.92,361246.0,581.405,2371
2024-10-28 12:00:00-04:00,580.86,581.72,580.58,581.04,281255.0,581.2,1877
2024-10-28 13:00:00-04:00,581.02,581.76,580.64,581.68,287545.0,581.389,1952
2024-10-28 14:00:00-04:00,581.58,581.83,580.87,581.1,461509.0,581.403,2586
2024-10-28 15:00:00-04:00,581.08,581.7,580.52,580.77,1190761.0,581.003,5875
2024-10-29 09:30:00-04:00,579.87,580.06,578.43,579.94,730321.0,579.351,3163
2024-10-29 10:00:00-04:00,579.92,581.83,579.57,581.42,692580.0,580.814,3414
2024-10-29 11:00:00-04:00,581.42,581.61,580.58,581.38,379327.0,581.172,2022
2024-10-29 12:00:00-04:00,581.4,582.05,580.84,581.99,378826.0,581.518,2213
2024-10-29 13:00:00-04:00,581.96,582.77,581.54,581.97,381535.0,582.171,2437
2024-10-29 14:00:00-04:00,581.97,582.88,581.71,582.4,369801.0,582.301,2050
2024-10-29 15:00:00-04:00,582.41,582.9,581.35,581.71,1395722.0,582.028,6140
2024-10-30 09:30:00-04:00,581.32,581.9,579.3,581.86,930794.0,580.908,3958
2024-10-30 10:00:00-04:00,581.8,582.93,581.75,582.35,506527.0,582.455,2701
2024-10-30 11:00:00-04:00,582.39,583.32,581.59,583.11,335422.0,582.514,2061
2024-10-30 12:00:00-04:00,583.1,583.19,581.99,581.99,215460.0,582.549,1329
2024-10-30 13:00:00-04:00,581.99,582.29,580.29,580.65,385591.0,581.343,2435
2024-10-30 14:00:00-04:00,580.67,581.8,580.67,581.18,366805.0,581.375,2350
2024-10-30 15:00:00-04:00,581.16,581.16,579.38,579.96,1714112.0,580.061,8181
2024-10-31 09:30:00-04:00,575.56,575.63,573.16,573.76,1016670.0,574.714,4523
2024-10-31 10:00:00-04:00,573.74,573.79,570.95,571.12,1128088.0,572.302,7006
2024-10-31 11:00:00-04:00,571.05,571.69,570.08,570.89,848901.0,570.804,5303
2024-10-31 12:00:00-04:00,570.93,571.91,570.53,571.34,507953.0,571.311,2976
2024-10-31 13:00:00-04:00,571.32,571.99,570.11,570.37,396352.0,570.947,2810
2024-10-31 14:00:00-04:00,570.38,570.83,569.71,570.69,808065.0,570.267,4297
2024-10-31 15:00:00-04:00,570.67,572.0,568.45,568.55,2121665.0,570.392,11246
2024-11-01 09:30:00-04:00,571.32,573.34,570.68,573.12,840478.0,572.009,4077
2024-11-01 10:00:00-04:00,573.13,575.55,572.64,574.42,1205856.0,573.985,6537
2024-11-01 11:00:00-04:00,574.42,575.29,573.38,573.64,541929.0,574.332,3191
2024-11-01 12:00:00-04:00,573.61,574.28,572.67,572.99,272575.0,573.6,1830
2024-11-01 13:00:00-04:00,573.03,573.86,571.6,571.65,504500.0,572.595,3031
2024-11-01 14:00:00-04:00,571.63,572.46,571.15,572.17,356859.0,571.887,2380
2024-11-01 15:00:00-04:00,572.15,572.94,570.62,571.03,2382383.0,571.182,10162
2024-11-04 09:30:00-05:00,571.18,571.54,569.29,571.52,595966.0,570.798,2791
2024-11-04 10:00:00-05:00,571.45,572.5,571.23,571.63,452792.0,571.722,2769
2024-11-04 11:00:00-05:00,571.65,572.19,568.27,568.87,491244.0,570.13,3218
2024-11-04 12:00:00-05:00,568.88,570.86,567.9,570.5,423089.0,569.327,2573
2024-11-04 13:00:00-05:00,570.45,571.26,569.25,570.63,352472.0,570.553,2359
2024-11-04 14:00:00-05:00,570.7,571.2,570.1,570.5,408683.0,570.756,2416
2024-11-04 15:00:00-05:00,570.52,570.68,569.2,569.77,1284635.0,569.723,7001
2024-11-05 09:30:00-05:00,570.74,574.02,570.53,574.01,560457.0,572.228,2852
2024-11-05 10:00:00-05:00,574.01,575.21,573.52,573.98,656848.0,574.278,4113
2024-11-05 11:00:00-05:00,573.98,575.58,573.56,575.46,385869.0,574.778,2511
2024-11-05 12:00:00-05:00,575.41,576.43,575.17,576.03,334917.0,575.929,2157
2024-11-05 13:00:00-05:00,576.04,576.39,574.61,575.23,346483.0,575.525,2358
2024-11-05 14:00:00-05:00,575.26,575.86,574.71,575.01,431700.0,575.399,2810
2024-11-05 15:00:00-05:00,574.98,576.71,574.76,576.69,1440881.0,575.924,7880
2024-11-06 09:30:00-05:00,589.23,589.42,585.41,586.11,2067475.0,588.083,8721
2024-11-06 10:00:00-05:00,586.14,589.07,586.14,587.02,1300944.0,587.578,8929
2024-11-06 11:00:00-05:00,586.99,588.85,586.31,588.77,795788.0,587.988,5237
2024-11-06 12:00:00-05:00,588.74,589.46,588.32,589.28,437453.0,588.842,3081
2024-11-06 13:00:00-05:00,589.26,590.7,589.13,590.25,642049.0,590.102,4464
2024-11-06 14:00:00-05:00,590.28,590.85,589.8,590.53,552028.0,590.398,3689
2024-11-06 15:00:00-05:00,590.54,591.93,590.45,591.04,2813602.0,591.16,14074
2024-11-07 09:30:00-05:00,593.09,594.04,593.0,593.99,902986.0,593.337,3608
2024-11-07 10:00:00-05:00,594.0,594.96,593.79,594.83,645518.0,594.323,3925
2024-11-07 11:00:00-05:00,594.88,595.27,594.11,595.14,461386.0,594.697,2736
2024-11-07 12:00:00-05:00,595.14,595.56,594.77,595.38,357416.0,595.149,2072
2024-11-07 13:00:00-05:00,595.4,595.44,594.22,594.82,312008.0,594.782,1934
2024-11-07 14:00:00-05:00,594.71,596.03,593.92,596.01,739639.0,594.921,4166
2024-11-07 15:00:00-05:00,595.94,596.64,595.18,595.59,2560561.0,595.656,11733
2024-11-08 09:30:00-05:00,596.2,597.24,596.2,597.2,741361.0,596.54,3186
2024-11-08 10:00:00-05:00,597.2,597.97,596.58,597.76,687818.0,597.332,3924
2024-11-08 11:00:00-05:00,597.78,598.21,597.34,597.91,519731.0,597.87,3157
2024-11-08 12:00:00-05:00,597.91,598.34,597.45,598.09,494043.0,597.84,2901
2024-11-08 13:00:00-05:00,598.11,599.2,597.96,599.01,520692.0,598.568,2935
2024-11-08 14:00:00-05:00,599.0,599.63,598.67,598.91,615938.0,599.164,3240
2024-11-08 15:00:00-05:00,598.91,598.97,597.62,598.24,1927350.0,598.064,9301
2024-11-11 09:30:00-05:00,599.85,600.16,598.91,599.14,779674.0,599.71,3454
2024-11-11 10:00:00-05:00,599.17,599.95,598.53,599.68,529425.0,599.154,3164
2024-11-11 11:00:00-05:00,599.72,599.94,598.97,599.46,208086.0,599.376,1349
2024-11-11 12:00:00-05:00,599.38,599.56,598.22,598.23,332878.0,598.753,2007
2024-11-11 13:00:00-05:00,598.21,598.64,597.0,598.24,443221.0,597.788,2681
2024-11-11 14:00:00-05:00,598.23,598.41,598.01,598.28,240515.0,598.201,1496
2024-11-11 15:00:00-05:00,598.28,598.83,597.99,598.73,1198830.0,598.345,6189
2024-11-12 09:30:00-05:00,598.7,599.29,598.38,598.93,680857.0,598.841,2484
2024-11-12 10:00:00-05:00,598.95,599.01,597.2,597.23,526896.0,598.041,3072
2024-11-12 11:00:00-05:00,597.24,597.57,596.33,596.46,395386.0,597.007,2618
2024-11-12 12:00:00-05:00,596.41,596.71,594.58,594.69,382081.0,595.923,2538
2024-11-12 13:00:00-05:00,594.69,597.78,594.39,597.42,479172.0,595.995,3313
2024-11-12 14:00:00-05:00,597.41,598.4,597.34,598.01,440698.0,597.938,2699
2024-11-12 15:00:00-05:00,598.01,598.17,596.52,596.88,1328069.0,597.167,7235
2024-11-13 09:30:00-05:00,597.32,597.72,596.37,597.1,546216.0,597.239,2551
2024-11-13 10:00:00-05:00,597.1,597.37,594.97,597.05,574621.0,596.433,3893
2024-11-13 11:00:00-05:00,597.21,598.31,596.69,598.13,336056.0,597.742,2137
2024-11-13 12:00:00-05:00,598.05,599.17,597.93,599.11,352847.0,598.718,2067
2024-11-13 13:00:00-05:00,599.14,599.23,598.36,598.82,274312.0,598.855,1773
2024-11-13 14:00:00-05:00,598.91,598.93,597.04,597.22,458168.0,597.854,2886
2024-11-13 15:00:00-05:00,597.21,598.52,596.49,597.17,1931183.0,597.431,10386
2024-11-14 09:30:00-05:00,597.32,597.81,595.8,596.41,674258.0,596.94,3032
2024-11-14 10:00:00-05:00,596.39,596.93,595.15,596.14,603247.0,596.184,3040
2024-11-14 11:00:00-05:00,596.15,596.93,595.51,595.68,241265.0,596.257,1566
2024-11-14 12:00:00-05:00,595.62,595.86,593.75,595.04,482995.0,594.851,2776
2024-11-14 13:00:00-05:00,595.03,595.72,593.78,593.9,291850.0,595.026,1801
2024-11-14 14:00:00-05:00,593.87,595.79,593.87,595.26,356859.0,595.166,2290
2024-11-14 15:00:00-05:00,595.3,595.3,592.68,593.37,1846269.0,593.488,9919
2024-11-15 09:30:00-05:00,589.77,590.19,588.47,588.66,999183.0,589.496,4985
2024-11-15 10:00:00-05:00,588.66,588.71,586.04,586.42,938648.0,587.174,6316
2024-11-15 11:00:00-05:00,586.38,587.38,585.48,585.75,659382.0,586.495,4390
2024-11-15 12:00:00-05:00,585.72,585.94,584.65,585.47,660259.0,585.375,4527
2024-11-15 13:00:00-05:00,585.47,585.66,583.87,584.49,541656.0,584.865,3796
2024-11-15 14:00:00-05:00,584.5,585.77,584.03,584.92,552637.0,584.749,3940
2024-11-15 15:00:00-05:00,584.96,586.21,584.73,585.71,1578369.0,585.49,9371
2024-11-18 09:30:00-05:00,586.21,586.39,585.37,585.71,590276.0,585.928,2400
2024-11-18 10:00:00-05:00,585.75,588.35,585.59,588.22,586761.0,587.36,3480
2024-11-18 11:00:00-05:00,588.23,589.49,587.94,588.34,518829.0,588.697,2790
2024-11-18 12:00:00-05:00,588.32,588.68,587.77,588.65,251488.0,588.24,1444
2024-11-18 13:00:00-05:00,588.63,588.65,587.02,588.32,237500.0,588.007,1576
2024-11-18 14:00:00-05:00,588.35,588.39,587.1,588.08,291051.0,587.68,1885
2024-11-18 15:00:00-05:00,588.01,588.4,587.52,588.15,1349124.0,587.961,6836
2024-11-19 09:30:00-05:00,584.71,585.79,584.04,585.23,888319.0,584.985,4435
2024-11-19 10:00:00-05:00,585.25,588.09,584.65,587.73,619648.0,586.37,3877
2024-11-19 11:00:00-05:00,587.73,589.23,587.66,588.82,406453.0,588.611,2467
2024-11-19 12:00:00-05:00,588.85,589.52,588.05,589.17,281681.0,588.908,1804
2024-11-19 13:00:00-05:00,589.14,591.04,588.76,590.89,404091.0,589.945,2765
2024-11-19 14:00:00-05:00,590.91,590.98,589.09,589.63,687399.0,590.028,3922
2024-11-19 15:00:00-05:00,589.63,590.6,589.37,590.32,1137510.0,590.026,6530
2024-11-20 09:30:00-05:00,590.38,590.53,587.41,587.43,868681.0,589.276,4268
2024-11-20 10:00:00-05:00,587.4,588.15,584.64,587.41,999920.0,586.297,6020
2024-11-20 11:00:00-05:00,587.4,588.78,585.54,588.38,637521.0,586.871,3767
2024-11-20 12:00:00-05:00,588.39,588.69,586.15,587.13,368197.0,587.45,2481
2024-11-20 13:00:00-05:00,587.06,587.71,586.16,586.8,229907.0,587.001,1645
2024-11-20 14:00:00-05:00,586.76,587.9,586.26,587.53,546844.0,587.023,3867
2024-11-20 15:00:00-05:00,587.48,590.79,587.23,590.49,1631296.0,589.563,9510
2024-11-21 09:30:00-05:00,593.4,593.57,588.58,589.78,1141726.0,591.033,5908
2024-11-21 10:00:00-05:00,589.74,591.85,587.45,591.66,903203.0,589.37,6260
2024-11-21 11:00:00-05:00,591.72,593.14,591.04,591.86,575144.0,591.975,3868
2024-11-21 12:00:00-05:00,591.89,594.14,591.1,593.65,568993.0,592.877,3710
2024-11-21 13:00:00-05:00,593.72,594.79,593.64,594.41,458485.0,594.274,2949
2024-11-21 14:00:00-05:00,594.38,594.68,593.52,594.6,684531.0,594.215,4996
2024-11-21 15:00:00-05:00,594.57,595.12,593.56,593.6,1345104.0,594.283,8233
2024-11-22 09:30:00-05:00,593.64,596.12,593.58,595.97,1250469.0,594.673,5253
2024-11-22 10:00:00-05:00,595.94,596.01,593.18,595.82,646361.0,594.599,4052
2024-11-22 11:00:00-05:00,595.79,595.88,593.73,595.04,386256.0,594.64,2240
2024-11-22 12:00:00-05:00,595.05,595.88,594.67,595.71,286871.0,595.4,1885
2024-11-22 13:00:00-05:00,595.69,596.13,594.92,595.44,249553.0,595.631,1741
2024-11-22 14:00:00-05:00,595.42,595.62,594.15,595.41,327660.0,595.033,2206
2024-11-22 15:00:00-05:00,595.38,596.1,594.17,595.48,1226323.0,595.283,6588
2024-11-25 09:30:00-05:00,599.52,600.85,598.68,599.18,1315620.0,599.748,6126
2024-11-25 10:00:00-05:00,599.24,599.29,597.55,597.98,1015284.0,598.39,5798
2024-11-25 11:00:00-05:00,597.95,598.43,597.16,597.27,455998.0,597.809,2905
2024-11-25 12:00:00-05:00,597.25,597.6,595.22,596.44,626376.0,596.359,3547
2024-11-25 13:00:00-05:00,596.49,597.61,596.45,597.35,408738.0,597.239,2278
2024-11-25 14:00:00-05:00,597.29,597.45,596.5,597.09,272188.0,597.09,1843
2024-11-25 15:00:00-05:00,597.07,597.74,596.68,597.44,1204369.0,597.364,7078
2024-11-26 09:30:00-05:00,598.8,599.6,598.5,599.02,792319.0,599.01,3719
2024-11-26 10:00:00-05:00,598.96,599.41,598.07,599.06,600204.0,598.737,4038
2024-11-26 11:00:00-05:00,599.12,599.86,598.87,599.76,387602.0,599.472,2388
2024-11-26 12:00:00-05:00,599.75,600.12,599.08,600.09,247801.0,599.547,1599
2024-11-26 13:00:00-05:00,600.06,600.19,599.62,600.13,164772.0,599.95,1004
2024-11-26 14:00:00-05:00,600.11,600.41,599.22,600.03,564118.0,599.866,3664
2024-11-26 15:00:00-05:00,600.02,601.33,599.93,600.73,1819188.0,600.779,8165
2024-11-27 09:30:00-05:00,600.47,600.84,599.94,600.39,603296.0,600.419,2908
2024-11-27 10:00:00-05:00,600.41,600.41,598.55,598.86,700428.0,599.494,4554
2024-11-27 11:00:00-05:00,598.86,599.15,598.02,598.17,465139.0,598.518,2709
2024-11-27 12:00:00-05:00,598.13,598.46,597.31,598.38,466396.0,597.927,2439
2024-11-27 13:00:00-05:00,598.37,599.11,598.18,598.91,337141.0,598.709,2049
2024-11-27 14:00:00-05:00,598.92,599.1,598.43,598.73,258423.0,598.887,1641
2024-11-27 15:00:00-05:00,598.71,598.99,597.95,598.78,1053405.0,598.629,5617
2024-11-29 09:30:00-05:00,599.6,600.71,599.39,600.71,616728.0,600.01,2728
2024-11-29 10:00:00-05:00,600.72,601.87,600.71,601.81,538296.0,601.414,3208
2024-11-29 11:00:00-05:00,601.84,602.88,601.81,602.67,439628.0,602.297,2408
2024-11-29 12:00:00-05:00,602.71,603.35,602.31,602.45,1620166.0,602.809,7683
2024-12-02 09:30:00-05:00,603.02,603.64,602.47,602.85,901168.0,603.096,3135
2024-12-02 10:00:00-05:00,602.88,603.57,602.47,602.69,470864.0,603.058,2781
2024-12-02 11:00:00-05:00,602.71,603.85,602.51,603.65,336279.0,603.429,1755
2024-12-02 12:00:00-05:00,603.66,603.96,603.4,603.57,245368.0,603.701,1539
2024-12-02 13:00:00-05:00,603.53,603.87,603.4,603.79,239959.0,603.625,1385
2024-12-02 14:00:00-05:00,603.78,603.98,603.06,603.93,327347.0,603.538,2023
2024-12-02 15:00:00-05:00,603.93,604.31,603.46,603.67,1099139.0,603.794,6241
2024-12-03 09:30:00-05:00,603.4,603.72,602.78,603.37,516526.0,603.307,2199
2024-12-03 10:00:00-05:00,603.33,603.61,602.37,602.91,398388.0,602.876,2324
2024-12-03 11:00:00-05:00,602.89,603.5,602.39,602.54,345047.0,602.936,1932
2024-12-03 12:00:00-05:00,602.57,603.72,602.53,603.71,238347.0,603.186,1441
2024-12-03 13:00:00-05:00,603.71,603.84,603.29,603.45,227385.0,603.569,1248
2024-12-03 14:00:00-05:00,603.43,604.15,603.18,604.03,324284.0,603.69,1710
2024-12-03 15:00:00-05:00,604.02,604.14,603.5,603.83,879510.0,603.948,4724
2024-12-04 09:30:00-05:00,605.66,606.2,605.51,605.85,603860.0,605.752,2873
2024-12-04 10:00:00-05:00,605.88,606.3,604.96,606.23,662796.0,605.722,4224
2024-12-04 11:00:00-05:00,606.22,606.5,606.06,606.35,282692.0,606.33,1683
2024-12-04 12:00:00-05:00,606.35,606.54,605.92,606.4,326737.0,606.271,1817
2024-12-04 13:00:00-05:00,606.4,606.53,605.2,605.97,334641.0,605.837,2003
2024-12-04 14:00:00-05:00,605.96,607.11,605.77,606.91,362729.0,606.657,2241
2024-12-04 15:00:00-05:00,606.92,607.89,606.83,607.59,1400567.0,607.52,7441
2024-12-05 09:30:00-05:00,607.64,607.85,607.37,607.78,419202.0,607.615,1744
2024-12-05 10:00:00-05:00,607.8,608.2,606.8,606.96,346027.0,607.39,2242
2024-12-05 11:00:00-05:00,606.95,607.76,606.84,607.75,282416.0,607.367,1682
2024-12-05 12:00:00-05:00,607.75,608.46,607.66,608.39,225268.0,608.056,1374
2024-12-05 13:00:00-05:00,608.41,608.41,606.88,607.36,306883.0,607.558,1917
2024-12-05 14:00:00-05:00,607.39,607.65,606.92,607.2,420363.0,607.281,2002
2024-12-05 15:00:00-05:00,607.18,607.4,606.31,606.63,1114020.0,606.822,5570
2024-12-06 09:30:00-05:00,607.38,609.04,607.35,609.0,607519.0,607.964,2478
2024-12-06 10:00:00-05:00,609.0,609.07,608.24,608.7,307658.0,608.68,1882
2024-12-06 11:00:00-05:00,608.7,608.73,607.56,607.82,370504.0,608.022,2279
2024-12-06 12:00:00-05:00,607.83,607.84,607.08,607.37,228055.0,607.531,1439
2024-12-06 13:00:00-05:00,607.35,608.38,607.32,608.04,191813.0,607.936,1137
2024-12-06 14:00:00-05:00,608.03,608.05,607.02,607.32,378895.0,607.302,1910
2024-12-06 15:00:00-05:00,607.33,608.12,607.16,607.88,836047.0,607.787,4136
2024-12-09 09:30:00-05:00,607.69,607.86,607.2,607.48,535759.0,607.551,2440
2024-12-09 10:00:00-05:00,607.47,607.57,605.28,605.38,587978.0,606.485,3759
2024-12-09 11:00:00-05:00,605.37,606.13,604.62,606.04,477662.0,605.455,3149
2024-12-09 12:00:00-05:00,605.98,606.06,605.28,605.34,177418.0,605.675,1291
2024-12-09 13:00:00-05:00,605.32,606.43,605.04,606.0,218942.0,605.767,1465
2024-12-09 14:00:00-05:00,606.01,606.01,604.51,604.97,322255.0,605.193,2046
2024-12-09 15:00:00-05:00,604.99,605.07,604.08,604.63,1355201.0,604.459,6154
2024-12-10 09:30:00-05:00,605.38,605.4,604.28,605.03,518075.0,604.826,2290
2024-12-10 10:00:00-05:00,605.06,605.7,604.88,605.0,407483.0,605.295,2402
2024-12-10 11:00:00-05:00,605.0,605.27,604.31,604.59,413813.0,604.702,2854
2024-12-10 12:00:00-05:00,604.56,605.0,604.19,604.32,269914.0,604.549,1803
2024-12-10 13:00:00-05:00,604.32,604.61,604.04,604.06,283143.0,604.282,1744
2024-12-10 14:00:00-05:00,604.04,604.1,603.54,603.67,514002.0,603.813,3851
2024-12-10 15:00:00-05:00,603.65,603.65,602.13,602.86,1349494.0,602.706,7291
2024-12-11 09:30:00-05:00,605.78,606.65,605.5,606.62,802466.0,606.09,3595
2024-12-11 10:00:00-05:00,606.6,607.23,606.34,606.77,461073.0,606.747,2933
2024-12-11 11:00:00-05:00,606.79,607.87,606.51,607.73,337272.0,607.322,1893
2024-12-11 12:00:00-05:00,607.75,608.18,607.62,608.12,280604.0,607.929,1469
2024-12-11 13:00:00-05:00,608.13,608.43,607.74,607.84,215815.0,608.134,1260
2024-12-11 14:00:00-05:00,607.82,608.21,607.58,607.94,267520.0,607.886,1550
2024-12-11 15:00:00-05:00,607.94,608.09,607.31,607.5,794207.0,607.738,4660
2024-12-12 09:30:00-05:00,606.64,606.64,605.73,606.18,593152.0,606.269,2267
2024-12-12 10:00:00-05:00,606.21,606.97,605.14,606.8,502048.0,606.162,3179
2024-12-12 11:00:00-05:00,606.79,607.14,605.78,605.79,243177.0,606.619,1561
2024-12-12 12:00:00-05:00,605.79,606.87,605.78,606.8,213564.0,606.417,1409
2024-12-12 13:00:00-05:00,606.78,606.94,605.73,605.73,203374.0,606.376,1191
2024-12-12 14:00:00-05:00,605.72,606.12,604.84,605.12,359571.0,605.296,2320
2024-12-12 15:00:00-05:00,605.05,605.33,604.34,604.4,1064986.0,604.805,5869
2024-12-13 09:30:00-05:00,606.4,607.13,606.02,606.15,644213.0,606.448,3067
2024-12-13 10:00:00-05:00,606.19,606.2,603.44,603.44,725608.0,604.885,4040
2024-12-13 11:00:00-05:00,603.44,604.65,603.05,603.83,505649.0,603.745,3266
2024-12-13 12:00:00-05:00,603.76,603.97,602.83,602.91,342545.0,603.311,2399
2024-12-13 13:00:00-05:00,602.9,604.41,602.82,604.12,309251.0,603.717,2050
2024-12-13 14:00:00-05:00,604.09,604.63,603.94,604.28,380126.0,604.342,2176
2024-12-13 15:00:00-05:00,604.32,604.7,603.79,604.26,848226.0,604.317,4841
2024-12-16 09:30:00-05:00,605.97,606.39,605.59,606.24,693817.0,605.997,3161
2024-12-16 10:00:00-05:00,606.3,607.03,605.22,606.7,539616.0,606.448,3411
2024-12-16 11:00:00-05:00,606.71,606.98,606.41,606.92,281739.0,606.728,1868
2024-12-16 12:00:00-05:00,606.93,607.34,606.56,607.24,196635.0,607.021,1418
2024-12-16 13:00:00-05:00,607.26,607.76,607.19,607.62,229788.0,607.507,1725
2024-12-16 14:00:00-05:00,607.61,607.66,607.29,607.52,277983.0,607.474,1960
2024-12-16 15:00:00-05:00,607.51,607.77,606.06,606.78,1531608.0,606.807,8513
2024-12-17 09:30:00-05:00,604.19,604.86,603.65,604.4,809403.0,604.221,3991
2024-12-17 10:00:00-05:00,604.38,604.4,603.17,603.94,683012.0,603.59,4914
2024-12-17 11:00:00-05:00,603.93,605.16,603.88,604.93,514985.0,604.668,3703
2024-12-17 12:00:00-05:00,604.94,604.97,604.27,604.8,399282.0,604.641,3004
2024-12-17 13:00:00-05:00,604.79,604.79,604.02,604.25,327104.0,604.32,2157
2024-12-17 14:00:00-05:00,604.23,604.3,603.25,603.41,603471.0,603.668,3370
2024-12-17 15:00:00-05:00,603.39,604.74,602.89,604.25,1585425.0,603.885,9382
2024-12-18 09:30:00-05:00,603.99,604.66,603.48,604.61,665869.0,603.947,3186
2024-12-18 10:00:00-05:00,604.6,606.4,604.5,605.96,506316.0,605.456,2859
2024-12-18 11:00:00-05:00,606.02,606.25,604.64,605.78,505474.0,605.464,2857
2024-12-18 12:00:00-05:00,605.77,606.3,605.23,605.6,517620.0,605.781,2488
2024-12-18 13:00:00-05:00,605.53,605.67,605.14,605.48,523655.0,605.439,2853
2024-12-18 14:00:00-05:00,605.42,605.42,596.11,596.43,2412773.0,600.535,14857
2024-12-18 15:00:00-05:00,596.44,596.91,585.89,586.33,6205902.0,590.519,39492
2024-12-19 09:30:00-05:00,591.36,593.0,589.82,590.52,1503309.0,591.46,7560
2024-12-19 10:00:00-05:00,590.51,590.92,587.8,589.72,1800691.0,589.438,12292
2024-12-19 11:00:00-05:00,589.72,591.39,587.84,589.9,1014571.0,589.821,6647
2024-12-19 12:00:00-05:00,589.81,590.14,587.47,589.06,660392.0,588.623,4354
2024-12-19 13:00:00-05:00,589.02,591.25,587.28,591.24,659179.0,589.265,4386
2024-12-19 14:00:00-05:00,591.22,591.26,588.05,588.05,797274.0,589.246,5382
2024-12-19 15:00:00-05:00,588.1,589.41,585.89,586.14,2914133.0,587.329,17239
2024-12-20 09:30:00-05:00,581.77,584.17,580.92,582.06,1653358.0,582.203,8257
2024-12-20 10:00:00-05:00,582.08,589.26,582.08,588.27,1960214.0,586.126,12243
2024-12-20 11:00:00-05:00,588.29,594.89,588.1,594.4,1819110.0,592.476,12259
2024-12-20 12:00:00-05:00,594.41,595.74,593.82,594.55,1149503.0,594.768,8219
2024-12-20 13:00:00-05:00,594.56,594.59,591.86,592.08,1371389.0,593.003,8903
2024-12-20 14:00:00-05:00,592.0,593.94,591.63,592.51,933823.0,592.786,6409
2024-12-20 15:00:00-05:00,592.53,592.89,589.47,590.87,3487840.0,590.946,19576
2024-12-23 09:30:00-05:00,590.89,591.77,589.18,590.44,950450.0,590.858,5134
2024-12-23 10:00:00-05:00,590.42,590.6,587.68,589.08,736160.0,589.154,5138
2024-12-23 11:00:00-05:00,589.06,592.55,588.97,592.52,588878.0,590.95,3739
2024-12-23 12:00:00-05:00,592.48,593.09,591.37,592.57,322915.0,592.322,2316
2024-12-23 13:00:00-05:00,592.6,593.92,592.41,593.72,487844.0,593.292,3252
2024-12-23 14:00:00-05:00,593.61,594.31,592.94,592.96,436367.0,593.661,2987
2024-12-23 15:00:00-05:00,592.93,595.3,592.26,594.76,2161057.0,594.154,11671
2024-12-24 09:30:00-05:00,596.05,597.27,595.47,597.21,669123.0,596.31,2837
2024-12-24 10:00:00-05:00,597.21,599.37,597.21,599.19,645688.0,598.385,3896
2024-12-24 11:00:00-05:00,599.11,599.81,598.8,599.02,431474.0,599.315,2490
