SMA_50,SMA_200,EMA_20,MACD_12_26_9,MACDS_12_26_9,MACDH_12_26_9,RSI_14,STOCHk_14_3_3,STOCHd_14_3_3,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,ATR_14,trade_return_pct,trade_success
583.6488,598.70675,575.8261240328297,-3.8596683656490995,-3.4405424267658344,-0.4191259388832651,33.89375582177305,16.370751094625238,17.61774710921078,567.3820407350988,576.2810000000004,585.179959264902,4.926549246160663,0.015357489200388041,1
580.8875999999999,597.8745500000001,573.5600208289675,-3.4212060686861605,-3.2176677904327713,-0.20353827825338922,34.94489764385826,29.139093815444497,43.24568352435716,564.0090755442668,574.2365000000005,584.4639244557343,5.186009509790724,-0.004822866059080111,0
566.6875999999997,592.42185,557.7031286344532,-3.81084161259912,-3.7285285299200455,-0.08231308267907433,35.7815720508149,6.043319179336827,15.25179392638268,550.5963294529871,556.8205000000005,563.0446705470139,4.631324266955798,0.015106618916904457,1
567.5607999999997,580.6457500000004,570.959497675816,0.65768618501329,1.7661179887832437,-1.1084318037699536,41.35805703484905,2.0899188671591777,6.988433058525796,568.4852199789703,573.0310000000001,577.5767800210298,2.408688696915721,-0.013640929839093485,0
563.4554,571.5338000000002,559.5280171953796,-0.8354851371511813,-0.5014805655273886,-0.3340045716237927,32.67451073185709,45.7199315254457,64.0338060676998,549.3121301644771,558.7895000000001,568.266869835523,4.832105866144791,-0.04097849225574379,0
525.2429999999998,550.0538500000001,533.2693674827517,0.4406955374710151,2.542028764291892,-2.101333226820877,39.56427127001234,8.273102077952824,11.361437172493575,527.3080000001123,536.6240000000004,545.9399999998884,5.411666858433022,0.0010875787063535647,0
538.6214,542.8015500000002,548.7933166414937,2.6379483649682243,3.591309553063218,-0.9533611880949939,41.12714040006039,59.81413025419522,78.69638462023201,543.9494452761232,549.8975000000004,555.8455547238775,3.7431791737410287,0.015777236492471314,1
555.7586,541.7329500000001,562.310306501801,2.342042002159701,3.5066405676278833,-1.1645985654681823,43.26004449296007,35.74559537011586,56.50684295078074,557.7726978959332,563.7985000000006,569.8243021040679,3.1129231121706664,0.011982922541527552,1
588.9724000000001,556.0529000000002,591.9379444233819,1.0908480468710877,1.857891082658433,-0.7670430357873452,45.75536730780881,40.339215242692156,51.37332528969686,590.2344814695022,592.8720000000003,595.5095185304984,2.2276249763537965,-0.006272887562728924,0
587.4362000000002,567.4937000000004,588.4935088079359,0.5668094998552533,0.8173038078486975,-0.2504943079934442,47.030713595599224,35.577372604019665,40.09661835748676,587.126982991379,589.5595000000004,591.9920170086218,2.7435567581758407,0.004173622704507496,0
592.0446000000002,578.0273500000004,595.0700236256703,0.9544139343087181,1.5501817047743311,-0.595767770465613,45.89267341047527,33.186085864789185,37.93555385179092,593.5087081074731,596.1755000000004,598.8422918925277,2.49509930061516,0.012310286677908788,1
599.8185999999998,586.5526000000002,601.7317774974699,0.5389570580407508,0.972620024592934,-0.43366296655218317,38.696246687891836,49.645008330129684,61.43491819385759,599.4830427777191,602.3350000000004,605.1869572222816,2.1322088669340955,0.00839436808133498,1
600.8827999999999,591.89935,598.9255624891242,-1.138879816508961,-0.6933744639930779,-0.4455053525158832,32.446131114640956,13.489110372831371,17.313385697962598,595.250012952785,599.5445000000002,603.8389870472154,2.2451745960702265,0.006948416837713189,1
623.2036,608.9151999999998,623.9019224742966,0.067216800417782,0.3673096236683697,-0.3000928232505877,42.993525944502466,25.192519251925873,32.1598826549328,622.4170275550002,624.0364999999999,625.6559724449996,1.577485468612803,0.0035684433871279175,0
634.1376,621.0766,635.7281063967777,0.15964122994444097,0.5513712938922042,-0.3917300639477632,35.282771711492956,35.502230778633695,42.981196267774884,634.1326949358823,636.2614999999998,638.3903050641173,1.460476418690852,0.010286960369129572,1
635.3016,622.549,635.4988110573942,-0.24727799043512277,0.2205942255303303,-0.4678722159654531,40.009104780409174,22.79804035811719,41.03224631564829,632.3538983971774,635.7199999999999,639.0861016028224,2.3653380908742725,-0.0033229951262738755,0
639.9508,631.8905000000002,643.3548328641461,0.9608272914122153,1.426832827247903,-0.4660055358356876,49.933282657209986,28.77986741172492,43.93672348067535,642.7747362099839,644.0234999999996,645.2722637900152,1.4788735867173624,-0.006690524350396854,0
643.6704,637.9214000000002,644.850903606776,-0.3469438599248633,0.4284668532550562,-0.7754107131799195,29.780008046520923,24.623764771651725,24.243673430718825,641.5876478360786,645.9039999999997,650.2203521639207,1.991053319479038,0.007541265743565839,1
656.3154000000001,645.6940500000004,659.0671575979824,0.6019764555578604,1.1191729439985711,-0.5171964884407108,45.51295674179248,30.098109332306837,19.737377545960385,658.3506390715684,659.9189999999998,661.4873609284311,1.5717573736847352,0.0065221357333982155,1
662.2235999999996,649.7564000000003,663.5521067155928,0.07179059530778886,0.7514413354043401,-0.6796507400965512,36.197806749565515,13.159133709980408,16.264487356062606,660.7634989282249,664.3799999999999,667.9965010717749,1.527718327981438,0.0021047849788007333,0
670.1664,659.7580500000003,670.050573347337,-0.5185753666908113,0.25860819103184385,-0.7771835577226551,28.69549501819828,40.456880428828676,46.280506808667496,665.6460766041728,670.5869999999995,675.5279233958263,2.4219564833471763,0.0038226184180705225,0
666.1375999999999,664.8355500000005,668.9503384701786,0.601102558150501,1.43957362691362,-0.8384710687631189,37.50744292489456,26.90522789004541,35.04295078787695,665.688467680619,670.2639999999996,674.83953231938,2.642356098511659,0.008288955080181681,1
679.4875999999999,669.2209500000004,684.7097604969721,0.9520218570579573,1.9996679183757244,-1.0476460613177672,44.61000988729483,28.07862013638173,30.846369835539118,682.5657210626504,686.3314999999996,690.0972789373487,2.275444152150059,0.0021542564884153848,0
683.465,670.6554000000003,682.8087225903903,-0.3710520881155617,-0.10427024249151262,-0.26678184562404905,36.80425823024637,54.13687370714171,61.62492906438257,679.5401955167451,682.5864999999997,685.6328044832542,2.6618534134956433,0.002239575659348736,0
682.3090000000004,672.0069000000002,678.2118450488334,-1.7394035324198285,-1.305210736814112,-0.43419279560571655,28.07073469715015,17.564674555921133,38.70249353740761,671.793733361845,678.5084999999996,685.2232666381541,2.5364569311275837,0.01132722259482799,1
676.7000000000004,673.7899499999999,680.2118989347916,1.1686646915341043,1.830313086938062,-0.6616483954039576,42.045724401432935,33.87789466532011,52.67436126628245,677.5548414932409,681.4624999999995,685.3701585067581,2.6730316111630663,-0.002335585152773989,0
